zone_id,date,trips_thousands
Z001,2025-02-24,309.28188959618217
Z062,2025-01-27,314.6825990155213
Z067,2025-03-15,318.80338232622614
Z149,2025-01-09,309.2362696165897
Z040,2025-02-06,285.89761063204935
Z027,2025-03-07,312.05673670610435
Z109,2025-02-01,265.21089963338466
Z156,2025-01-04,355.00844112062396
Z155,2025-01-23,270.56151216624426
Z059,2025-02-18,278.56719357722704
Z085,2025-02-24,294.6750371065885
Z009,2025-01-16,291.8389076659433
Z043,2025-03-19,272.4159337003115
Z043,2025-03-08,286.1161215433064
Z138,2025-01-20,317.13955675836866
Z105,2025-03-07,304.2749555198551
Z079,2025-02-11,260.4338411791537
Z151,2025-02-16,300.545249902261
Z009,2025-01-01,256.2496843302969
Z056,2025-01-28,294.67378412483095
Z032,2025-01-24,303.08486667887604
Z039,2025-03-04,294.06199305962434
Z141,2025-01-24,292.595010499699
Z005,2025-03-08,309.5680577222031
Z038,2025-02-19,359.2410387586171
Z076,2025-02-23,293.1720725770754
Z122,2025-01-12,280.33405534070357
Z133,2025-01-20,301.85475009665794
Z064,2025-02-21,322.6240366977512
Z161,2025-02-03,341.1255928289414
Z174,2025-03-05,305.13571287006454
Z025,2025-02-24,300.8673318070203
Z105,2025-02-04,323.7179857029042
Z173,2025-03-31,361.5132257087014
Z021,2025-02-06,273.286909162396
Z137,2025-02-10,296.17172557671506
Z164,2025-03-07,289.7314151709365
Z104,2025-01-05,295.5530931288087
Z153,2025-01-20,292.90180955227504
Z005,2025-03-02,321.46521516045357
Z149,2025-02-17,337.20026581230854
Z004,2025-01-15,308.96602432559575
Z098,2025-03-27,267.32067836548003
Z037,2025-02-25,271.89393443448193
Z080,2025-03-29,319.4001012599001
Z032,2025-03-08,286.4485634476397
Z005,2025-01-20,297.0560505205935
Z027,2025-03-05,289.8258931018632
Z175,2025-03-05,337.3124850652106
Z168,2025-03-03,321.4328744619767
Z012,2025-01-21,263.0233732666779
Z087,2025-03-26,338.7476225081472
Z167,2025-01-20,250.65911332500053
Z045,2025-01-15,294.29590062361933
Z088,2025-03-09,278.48076225940474
Z087,2025-03-28,315.92399441366535
Z193,2025-02-13,286.72335332477496
Z142,2025-03-30,298.9940011333488
Z169,2025-03-13,310.36079685930775
Z124,2025-02-03,257.0949022083264
Z196,2025-01-03,287.6536570456477
Z088,2025-01-12,269.539736251256
Z073,2025-03-18,309.3125300329111
Z081,2025-03-18,305.4043332023614
Z035,2025-02-17,308.6314093759762
Z062,2025-03-20,299.32131401220306
Z075,2025-03-22,285.6101338699625
Z190,2025-01-31,287.14079382739203
Z198,2025-03-14,356.10722376348247
Z087,2025-02-21,316.8262740029919
Z056,2025-01-14,291.6778196182353
Z053,2025-02-28,302.638261703901
Z071,2025-02-27,352.4231154809266
Z046,2025-02-04,342.0743453142376
Z196,2025-03-03,284.1752566096095
Z071,2025-03-28,353.76815331817875
Z121,2025-03-27,314.7928648758923
Z066,2025-03-19,335.44252905053304
Z157,2025-02-25,318.38424161743535
Z154,2025-02-23,299.4755487608619
Z034,2025-01-12,370.4084845502458
Z136,2025-02-04,293.4488600626113
Z146,2025-02-15,307.43980962747855
Z073,2025-03-12,340.78794375212954
Z044,2025-01-25,366.466424210025
Z104,2025-01-01,291.04681142249484
Z183,2025-03-16,289.77225970960865
Z176,2025-02-06,351.45619437129284
Z113,2025-01-08,334.0073204203661
Z080,2025-02-23,333.0165400480932
Z043,2025-02-16,261.17846642283007
Z040,2025-01-02,271.51174090275407
Z167,2025-01-08,284.24763305335745
Z020,2025-01-11,314.63444929274146
Z199,2025-02-09,315.3709636146835
Z109,2025-03-13,247.97312564572337
Z192,2025-01-24,355.59738133341216
Z195,2025-01-01,306.3882567850833
Z037,2025-01-24,289.3935028242528
Z131,2025-02-20,333.801673033763
Z057,2025-03-20,289.0074414121803
Z003,2025-02-11,237.91831097761101
Z182,2025-02-26,310.4433657118031
Z055,2025-02-04,287.924136522387
Z024,2025-01-30,312.35997288313155
Z073,2025-01-18,344.17029546913216
Z069,2025-03-10,315.8533094787092
Z119,2025-03-24,312.67373539579194
Z109,2025-01-09,253.37869567711232
Z102,2025-03-30,249.28538478780402
Z033,2025-02-13,239.8383602761133
Z125,2025-02-05,244.72207407455738
Z079,2025-02-26,283.0844664116747
Z031,2025-01-19,308.1378107042617
Z045,2025-03-30,306.97592917926727
Z169,2025-03-15,295.99596054401667
Z018,2025-03-18,256.6855079066636
Z029,2025-02-21,287.0990393911568
Z185,2025-02-27,293.5393516415206
Z015,2025-01-17,268.9548386467298
Z086,2025-02-24,294.36557596757564
Z151,2025-02-22,307.7275409532813
Z091,2025-02-09,313.9002924639553
Z182,2025-02-11,347.2475648094403
Z072,2025-01-01,269.50949625385783
Z133,2025-02-02,316.83096302094265
Z064,2025-02-06,301.80460284706083
Z106,2025-01-29,269.1403917827739
Z134,2025-02-06,350.74804464521793
Z048,2025-02-20,259.9880328409513
Z191,2025-03-27,290.8699850969514
Z040,2025-03-04,267.70176478923463
Z138,2025-01-30,325.2500552337104
Z183,2025-03-07,294.3294725643686
Z010,2025-02-01,260.0751764304323
Z124,2025-01-07,286.7984677217897
Z084,2025-03-22,321.90110692943523
Z106,2025-03-31,298.6897126701406
Z108,2025-03-17,270.75572435604965
Z051,2025-03-27,322.7311655386537
Z034,2025-01-27,334.74306406532617
Z018,2025-03-14,278.5517382454441
Z087,2025-03-02,323.362430380778
Z176,2025-01-07,349.1558240167958
Z035,2025-02-21,276.88142603793176
Z139,2025-02-04,287.1647508910967
Z005,2025-03-29,314.63715159821436
Z153,2025-02-11,275.9338599681045
Z026,2025-02-01,326.0446763614862
Z087,2025-03-10,303.1660831931845
Z106,2025-01-08,300.53823370629834
Z068,2025-03-25,305.158842123195
Z034,2025-02-16,344.933272348613
Z123,2025-02-02,298.41346893681236
Z086,2025-02-19,352.0116713829641
Z047,2025-01-29,312.6481131316435
Z158,2025-02-14,283.93842641284493
Z050,2025-01-27,252.11501199594903
Z116,2025-01-02,320.70259545872887
Z108,2025-03-08,290.3071340378765
Z102,2025-03-13,281.5112236636541
Z084,2025-01-07,276.3353870106312
Z170,2025-02-15,301.5554186830393
Z016,2025-01-09,298.92393172681585
Z116,2025-03-23,333.351364501
Z083,2025-01-29,304.41699310458984
Z128,2025-01-17,298.16418822510775
Z065,2025-03-28,344.45012692264976
Z197,2025-01-31,302.15759838600934
Z082,2025-03-15,302.61644936514466
Z160,2025-02-02,329.97668633311275
Z090,2025-02-08,245.01376723690313
Z144,2025-01-24,306.0317024212316
Z101,2025-03-02,280.0858675555154
Z193,2025-02-03,290.4360766555236
Z103,2025-02-04,313.8899087330408
Z057,2025-03-08,307.75673269511327
Z185,2025-01-26,291.97412364655946
Z123,2025-03-13,312.1766170828512
Z187,2025-01-17,261.8857690303163
Z104,2025-03-17,330.30213885383756
Z115,2025-03-12,298.555939481644
Z127,2025-01-15,279.36685592316655
Z148,2025-02-06,271.62201510744535
Z140,2025-02-10,254.68079494456003
Z190,2025-01-09,270.5733912171888
Z151,2025-01-03,294.26975240529174
Z002,2025-03-01,265.73942546743683
Z123,2025-02-15,282.06172017871654
Z002,2025-01-05,258.89455648130763
Z078,2025-01-17,260.1750938191817
Z140,2025-01-05,275.3950029479065
Z032,2025-03-16,316.77004706699495
Z075,2025-02-10,253.48360205852987
Z147,2025-03-03,293.71694344948884
Z088,2025-02-01,285.44587548398374
Z017,2025-02-26,277.7680312553689
Z001,2025-01-01,299.6482645346561
Z195,2025-01-15,289.38796731345366
Z117,2025-01-28,320.1441353384654
Z100,2025-03-05,276.1856483723669
Z191,2025-01-21,301.06517530256394
Z113,2025-01-18,301.39693177378064
Z143,2025-01-22,301.98277912114884
Z036,2025-02-14,245.22618870894075
Z103,2025-01-14,332.01685674925386
Z189,2025-03-25,301.08025122781174
Z155,2025-02-12,261.0379801883949
Z117,2025-02-04,332.7859154648698
Z175,2025-01-09,352.7358246386931
Z194,2025-03-18,310.52546315570623
Z135,2025-03-11,266.8231750643175
Z088,2025-02-04,291.99545020755335
Z177,2025-02-04,279.06908066042445
Z059,2025-01-31,305.8060821235594
Z192,2025-01-17,333.3766273513414
Z034,2025-03-30,333.0767837589864
Z099,2025-01-20,333.49819384880516
Z127,2025-01-01,278.81680444125215
Z085,2025-03-22,298.2956293545998
Z169,2025-02-26,350.4145665422542
Z019,2025-01-15,330.3371840262755
Z199,2025-01-15,332.55638170168936
Z049,2025-01-23,292.3132446923345
Z174,2025-01-24,312.3805178011474
Z158,2025-03-20,313.3811593663944
Z017,2025-02-09,229.39545157547548
Z097,2025-02-08,291.3112756482659
Z024,2025-03-22,311.16064818898957
Z183,2025-02-08,280.78460217109335
Z017,2025-02-28,279.4250083727097
Z108,2025-02-08,271.94651649652326
Z048,2025-01-01,269.99205848507705
Z088,2025-02-23,264.94754402645447
Z071,2025-01-02,380.4024692328479
Z025,2025-01-25,328.4970722536998
Z073,2025-03-06,337.5702368203457
Z069,2025-03-16,347.9207184713525
Z078,2025-03-27,257.6858603899327
Z062,2025-01-13,295.22153520560266
Z130,2025-01-17,288.84510965073133
Z117,2025-02-19,354.03790662596487
Z145,2025-03-26,253.19803863884158
Z039,2025-03-24,260.9492138015115
Z028,2025-02-23,295.7915999050866
Z106,2025-02-12,276.54666401766656
Z061,2025-02-19,282.08040946737515
Z149,2025-02-21,344.9137084891314
Z147,2025-01-20,259.2652896895363
Z084,2025-02-12,302.4053019749024
Z074,2025-02-01,285.8137687024331
Z144,2025-03-30,327.7649961939562
Z197,2025-01-21,274.5721809866807
Z199,2025-01-31,315.44391914825627
Z100,2025-02-17,269.1238979318359
Z104,2025-03-19,300.33069637772996
Z066,2025-03-16,310.9445916775368
Z125,2025-01-08,230.9694775029019
Z080,2025-01-11,324.041655703063
Z090,2025-03-29,241.79028392842608
Z045,2025-01-25,299.1934668461339
Z041,2025-02-19,331.15987234902315
Z118,2025-02-15,358.7796342381652
Z123,2025-03-06,329.5787835000193
Z105,2025-01-26,327.89458562067654
Z038,2025-02-09,350.54247121748676
Z091,2025-02-28,300.09474417800834
Z083,2025-01-31,301.5920646462196
Z037,2025-02-18,304.5685129074036
Z086,2025-02-22,313.7534144272127
Z079,2025-01-02,249.76817576096107
Z194,2025-01-10,316.1794897652468
Z123,2025-02-27,330.3745443901318
Z026,2025-03-26,339.7934186323914
Z053,2025-01-14,325.11908688101414
Z075,2025-02-15,249.5632431920702
Z019,2025-01-20,350.37167629581666
Z168,2025-03-31,341.9004233212572
Z050,2025-02-06,261.1423490788359
Z064,2025-02-02,309.4731810249081
Z037,2025-02-17,295.1419478047642
Z162,2025-03-27,310.31136597137754
Z074,2025-03-22,313.66718744623563
Z047,2025-01-01,331.787318470024
Z111,2025-02-01,312.9100738166509
Z045,2025-03-14,317.4092244685564
Z095,2025-01-24,272.2667332189825
Z053,2025-02-13,323.3131133747702
Z110,2025-03-13,320.59922258888196
Z071,2025-02-09,353.2620780893936
Z118,2025-02-23,347.61381879942076
Z117,2025-02-27,326.33834363236423
Z022,2025-03-17,298.37237076461815
Z047,2025-02-16,320.12415831577596
Z164,2025-03-30,309.30417343534697
Z106,2025-03-07,250.55756565219906
Z023,2025-02-15,289.35484405450313
Z055,2025-02-06,312.36780411155985
Z197,2025-01-02,306.45906913386887
Z055,2025-01-18,277.2041711537196
Z014,2025-02-15,344.0508805420005
Z068,2025-03-22,312.1797811150426
Z197,2025-03-28,312.841612839787
Z137,2025-03-24,286.3745196095863
Z138,2025-01-03,320.08503103841724
Z133,2025-01-25,282.16271230059715
Z178,2025-03-03,295.389132828985
Z165,2025-03-14,246.1469483685141
Z182,2025-01-31,305.69026207192377
Z113,2025-03-24,312.40237549882045
Z058,2025-02-22,276.2261924996991
Z066,2025-01-15,302.7770660192539
Z028,2025-03-13,285.94799746429516
Z153,2025-01-02,262.2517711949297
Z107,2025-01-12,282.2343069844058
Z176,2025-03-07,327.50284183986287
Z063,2025-01-18,264.37373366069943
Z045,2025-03-25,298.14525610511964
Z008,2025-03-12,313.2080498233754
Z037,2025-01-29,321.23187629107053
Z031,2025-02-21,293.0040736968037
Z144,2025-03-27,286.92469371244965
Z015,2025-02-24,278.3237240622552
Z042,2025-03-21,303.22954233555026
Z127,2025-03-10,272.0870076069077
Z123,2025-01-16,288.8762465830746
Z055,2025-01-26,301.9357045108998
Z185,2025-01-21,319.35028246811294
Z176,2025-02-09,321.365332769524
Z192,2025-03-20,329.41050080655066
Z109,2025-02-10,278.40044970163365
Z144,2025-01-28,330.51508724043134
Z054,2025-03-21,344.56897672604424
Z011,2025-02-20,323.66715214650895
Z010,2025-01-17,233.12698927989865
Z088,2025-03-30,273.86250885805157
Z004,2025-01-05,307.9375710454028
Z115,2025-02-06,320.4934626455266
Z012,2025-03-05,281.649839870177
Z161,2025-01-17,338.9737427812403
Z177,2025-03-02,273.4929751993971
Z084,2025-01-28,325.74490628272895
Z109,2025-03-28,275.7467864195612
Z122,2025-01-22,281.8237134683203
Z138,2025-03-13,313.1840644139945
Z034,2025-02-11,327.9351549176017
Z047,2025-02-27,297.91509556052114
Z144,2025-03-11,296.0390512255004
Z004,2025-02-04,306.88916302559636
Z093,2025-01-05,325.606341279831
Z054,2025-03-15,320.3320073430235
Z125,2025-03-14,240.44600020564343
Z028,2025-01-10,289.86170008165516
Z088,2025-02-13,262.9943439120851
Z194,2025-02-09,320.72907055528856
Z177,2025-03-30,313.8206367550173
Z084,2025-01-03,297.4437490765945
Z080,2025-03-08,316.8589369497197
Z126,2025-03-07,348.3078066421874
Z006,2025-03-03,334.9586261170429
Z175,2025-01-08,357.63438683530205
Z161,2025-03-02,347.4940651874838
Z155,2025-03-07,267.2434137170248
Z055,2025-03-17,286.96482008914677
Z173,2025-03-13,340.8520828804445
Z186,2025-02-05,286.441637064278
Z122,2025-01-05,316.4489776583107
Z145,2025-03-29,281.8308504210484
Z112,2025-03-23,330.58061813295456
Z198,2025-01-20,325.96423804636254
Z099,2025-03-10,351.3360513088886
Z009,2025-01-23,276.89839197732084
Z033,2025-02-19,285.951582476692
Z094,2025-03-26,276.43171432340006
Z061,2025-03-31,299.46563446761775
Z075,2025-02-08,270.5937126396499
Z098,2025-01-17,252.61132633382144
Z170,2025-03-01,286.35093952717716
Z196,2025-03-21,296.27693679804577
Z117,2025-01-23,340.99400999572356
Z007,2025-03-03,278.80859926747917
Z185,2025-03-20,267.12365487808876
Z129,2025-03-08,289.587424137694
Z130,2025-01-23,317.72401063036153
Z114,2025-02-19,282.26489699253233
Z005,2025-01-22,309.9404477022888
Z163,2025-02-24,353.25640511716233
Z059,2025-02-21,320.8488329342579
Z129,2025-03-01,271.6207875983627
Z067,2025-03-26,324.57760001426385
Z037,2025-03-25,317.0196912528765
Z193,2025-02-04,310.1904504355807
Z073,2025-02-07,336.074272055483
Z133,2025-03-30,292.67008794808186
Z127,2025-01-31,293.5839006528275
Z084,2025-02-11,313.6515698956125
Z179,2025-02-23,338.25307080217146
Z070,2025-02-19,283.3887300286451
Z174,2025-01-13,326.78055181831866
Z065,2025-02-24,327.68499637001315
Z187,2025-01-15,270.37532568915185
Z142,2025-03-26,278.163007998939
Z016,2025-01-23,291.12725933995523
Z096,2025-03-06,306.19887765425807
Z005,2025-03-21,309.6077262091771
Z192,2025-01-08,345.0809751277537
Z138,2025-02-25,299.3543138730468
Z086,2025-03-16,309.285798306869
Z167,2025-02-01,272.0354959844043
Z105,2025-01-21,298.8653823006081
Z125,2025-02-09,245.8197514146595
Z106,2025-01-17,303.6073228372363
Z096,2025-03-22,318.704499427496
Z057,2025-03-14,281.4154381052298
Z004,2025-03-11,302.7907692681203
Z164,2025-02-14,301.1992798729032
Z135,2025-03-20,272.5603318194112
Z046,2025-01-12,283.93999116753037
Z097,2025-01-06,287.7639663789727
Z108,2025-03-02,257.77708499178976
Z037,2025-02-12,295.8480816268352
Z099,2025-03-11,363.77231107930834
Z138,2025-02-02,303.3346164254606
Z105,2025-02-19,300.48752215377647
Z159,2025-02-15,291.16076773375323
Z011,2025-01-04,330.28216677669104
Z170,2025-01-21,296.69381203448285
Z027,2025-01-12,314.8583472628246
Z060,2025-01-03,316.2725552952003
Z084,2025-01-04,309.9956579796345
Z137,2025-02-26,291.2152691488227
Z114,2025-02-15,293.32002487761224
Z174,2025-03-29,313.01269276320096
Z018,2025-03-05,309.0633265607289
Z005,2025-01-07,284.43509855467784
Z092,2025-01-17,271.31881296923086
Z063,2025-02-07,261.62935989734433
Z025,2025-02-09,295.9250403033233
Z087,2025-01-26,303.9881246131681
Z101,2025-02-24,255.55986752727887
Z107,2025-02-01,266.1841342452128
Z054,2025-02-22,336.5069398815541
Z067,2025-03-04,311.1871298683034
Z098,2025-02-26,259.909617588057
Z198,2025-02-02,340.2513801427435
Z145,2025-03-11,292.3198080003485
Z183,2025-03-31,304.2929023427746
Z075,2025-01-23,248.12275840928984
Z167,2025-01-03,277.2943667953804
Z037,2025-02-19,279.6182231398486
Z137,2025-03-16,294.9573832060971
Z200,2025-02-12,298.38645883201207
Z115,2025-01-16,296.31121712789405
Z197,2025-01-16,275.42416452801547
Z076,2025-03-16,295.44803425658847
Z042,2025-01-17,300.802945004501
Z086,2025-01-06,308.31260524007223
Z115,2025-02-25,311.40351911024186
Z181,2025-03-03,310.82797776355494
Z138,2025-03-15,281.9808219743601
Z001,2025-03-27,322.1740608028894
Z002,2025-03-19,306.92900422107914
Z176,2025-03-04,294.23488098938634
Z191,2025-01-05,291.7193268630647
Z157,2025-03-10,336.70008394040303
Z137,2025-03-26,285.04498414978735
Z016,2025-03-10,277.6221696520045
Z165,2025-01-16,265.7895019679841
Z083,2025-03-28,285.59749053011893
Z112,2025-01-06,320.71801384005875
Z110,2025-01-07,328.4075961156076
Z001,2025-02-16,333.5610127582537
Z167,2025-02-23,277.1043285279155
Z151,2025-01-17,265.13542366315886
Z139,2025-01-15,293.04931602047037
Z033,2025-01-06,272.7290575184898
Z122,2025-02-22,301.1640230530869
Z023,2025-03-31,273.89122862255266
Z017,2025-03-24,237.88166752813135
Z044,2025-03-13,342.9757637238523
Z143,2025-01-31,302.6152582030952
Z072,2025-01-10,253.39500725549573
Z164,2025-01-29,301.4038420841132
Z012,2025-03-30,280.86081694014155
Z025,2025-01-16,284.9218827691408
Z053,2025-03-13,282.3204784874599
Z007,2025-03-26,297.3141506242959
Z073,2025-03-13,339.86606232391097
Z141,2025-01-14,262.9227656450197
Z036,2025-02-28,243.942839254089
Z182,2025-03-29,334.4950231319892
Z134,2025-03-13,356.6498792791761
Z183,2025-01-24,302.0183444221958
Z169,2025-03-02,305.1389761297017
Z101,2025-02-18,261.8861195258528
Z177,2025-02-21,291.8549725622461
Z107,2025-01-25,317.1628803522857
Z062,2025-02-25,294.4060483879698
Z149,2025-03-11,359.61804541396776
Z033,2025-03-10,301.3995307724359
Z005,2025-03-07,282.4295233251246
Z134,2025-02-10,353.28152922509537
Z124,2025-03-19,253.77746256891228
Z071,2025-03-29,365.4107873152741
Z115,2025-01-03,338.99584644646416
Z067,2025-02-20,297.37353505440433
Z030,2025-03-12,338.0220393272973
Z199,2025-02-17,316.25995625464947
Z112,2025-03-27,302.5321528942928
Z047,2025-01-10,329.9902345034052
Z184,2025-01-12,257.4061316383375
Z037,2025-03-17,283.009208323039
Z028,2025-02-25,308.2532562196352
Z020,2025-01-30,309.7978347514096
Z142,2025-03-01,317.77386313143404
Z130,2025-02-10,309.07516699857405
Z086,2025-02-01,328.0657904650705
Z083,2025-03-03,292.3739925030235
Z021,2025-03-29,281.54421119015547
Z053,2025-01-01,281.5284290087545
Z178,2025-03-15,313.7814105788935
Z196,2025-01-10,272.09521637198014
Z060,2025-01-12,309.5118198924456
Z166,2025-03-02,353.3933797706338
Z125,2025-03-12,268.3437992088244
Z089,2025-01-02,308.7644848821159
Z089,2025-02-19,307.48036896532756
Z154,2025-03-12,286.1679165462125
Z173,2025-01-24,332.8029929862652
Z044,2025-01-17,369.9389747560275
Z169,2025-01-04,329.2015256359605
Z175,2025-03-26,353.15527805824274
Z016,2025-02-13,270.41084801093683
Z029,2025-01-15,258.2490328999985
Z159,2025-02-04,256.768618748152
Z080,2025-02-17,319.26459224908615
Z111,2025-01-03,292.15115002414467
Z026,2025-01-05,336.6343842567898
Z176,2025-03-26,328.87268709753323
Z134,2025-03-27,330.5878768441097
Z152,2025-02-22,249.4010148849105
Z088,2025-03-11,279.5350231927954
Z070,2025-02-20,310.8273988145662
Z020,2025-01-05,312.1444545775199
Z180,2025-01-17,347.30813390748403
Z092,2025-03-07,267.1025025618096
Z154,2025-02-14,269.02528279574614
Z100,2025-03-13,301.59412306456056
Z129,2025-02-10,306.2225392532484
Z190,2025-02-24,276.1640654404047
Z162,2025-03-30,296.0442680759541
Z143,2025-03-02,309.5175082820192
Z123,2025-03-25,297.4956646952132
Z118,2025-03-30,352.55894473256063
Z059,2025-02-22,299.8785987290347
Z189,2025-01-30,359.68900797026845
Z031,2025-02-18,290.1607721293843
Z124,2025-01-29,287.40309173444473
Z134,2025-03-28,341.00690628430766
Z023,2025-01-27,273.9447868597902
Z015,2025-01-29,270.52353627329313
Z078,2025-02-02,273.859974746077
Z165,2025-03-01,239.6131983385738
Z092,2025-01-06,254.78701735379545
Z044,2025-03-18,344.53965636421185
Z019,2025-03-15,365.2647774909957
Z046,2025-03-07,317.89463689804734
Z188,2025-02-15,288.5355288046503
Z121,2025-02-13,296.82366126704704
Z172,2025-02-06,289.1952665332572
Z103,2025-01-30,310.23782689178853
Z094,2025-02-21,316.877995038299
Z028,2025-03-11,299.6176959923588
Z178,2025-02-05,278.50420365525343
Z003,2025-02-08,269.43028791183406
Z059,2025-01-17,266.3902476138482
Z194,2025-03-23,336.3889586014024
Z153,2025-03-23,266.17699642977334
Z142,2025-03-04,320.8996008032984
Z039,2025-01-15,260.30761139195886
Z144,2025-01-08,281.4688285624761
Z165,2025-02-03,255.18977770569848
Z032,2025-02-28,314.0896486177727
Z062,2025-01-11,309.55246963747726
Z117,2025-01-16,355.26599568381187
Z167,2025-01-02,280.5841764116756
Z028,2025-03-24,276.78504496383204
Z090,2025-01-09,266.6411345715188
Z116,2025-01-19,284.4154579874258
Z024,2025-01-12,280.7890675822359
Z127,2025-03-11,295.2788198867448
Z022,2025-03-11,292.4712734762501
Z077,2025-03-10,278.95678391628354
Z067,2025-01-03,306.0845490293994
Z068,2025-03-26,302.0161692345181
Z103,2025-03-13,324.9412683661625
Z037,2025-01-12,309.2777556245743
Z041,2025-01-24,354.87315948121187
Z102,2025-01-08,271.5542015530905
Z095,2025-01-23,321.1284637983256
Z145,2025-03-08,298.47483763034995
Z170,2025-03-13,282.7928731191838
Z147,2025-03-29,271.0274651399537
Z104,2025-01-26,325.709380070522
Z170,2025-03-19,301.3894092575519
Z012,2025-03-16,278.0785021427987
Z115,2025-02-02,310.9045110404288
Z190,2025-02-21,271.0772371808764
Z053,2025-02-05,284.711818403155
Z175,2025-03-17,350.92670364569125
Z064,2025-02-19,294.6669632804467
Z020,2025-03-03,314.35374206153244
Z094,2025-02-13,317.952891745878
Z100,2025-02-13,316.6953561705911
Z179,2025-02-09,359.02136942173763
Z088,2025-01-25,235.10840093902613
Z044,2025-01-20,341.9193369781407
Z121,2025-02-05,309.0141105856799
Z196,2025-03-01,300.7844931196795
Z052,2025-02-05,317.5216777065348
Z037,2025-02-28,280.82398435643523
Z179,2025-02-18,318.9283858299772
Z187,2025-01-05,299.27676124666624
Z199,2025-01-19,319.918407303463
Z200,2025-01-14,299.4337229603624
Z122,2025-03-31,303.3088888123069
Z135,2025-03-22,258.95692114149875
Z013,2025-03-15,326.80602564233783
Z188,2025-02-01,297.6699940346226
Z026,2025-02-19,347.0407437977254
Z073,2025-02-19,347.30132484496323
Z125,2025-02-27,265.35049433146844
Z180,2025-03-31,365.7650775710805
Z107,2025-02-08,290.37253101605154
Z124,2025-01-04,299.2074343153537
Z002,2025-03-02,257.4846708344194
Z126,2025-01-06,371.9378543160766
Z018,2025-01-06,303.89584401975156
Z160,2025-02-16,321.79010228102715
Z131,2025-03-26,311.38616814972613
Z015,2025-01-18,310.50410911296797
Z149,2025-01-15,327.336261167572
Z025,2025-03-07,295.7389819993798
Z086,2025-02-07,313.28538751829495
Z019,2025-03-05,327.3991578560995
Z184,2025-03-15,304.2072560595033
Z198,2025-02-26,340.68307705767694
Z093,2025-02-07,327.4216375402688
Z084,2025-01-05,301.08296775293536
Z060,2025-01-28,278.1161639877347
Z007,2025-02-08,286.68359092650246
Z074,2025-03-20,300.5606651360078
Z060,2025-02-06,278.4975392219254
Z004,2025-03-06,338.2674755495609
Z039,2025-03-01,260.0258663235329
Z049,2025-02-23,304.7724553950542
Z166,2025-03-10,333.7889036066068
Z143,2025-01-23,298.931451224815
Z124,2025-03-24,266.3718759438183
Z130,2025-02-19,282.15856357001434
Z179,2025-03-21,360.3296388498853
Z076,2025-01-30,296.33139532296934
Z151,2025-03-02,286.99526174692255
Z008,2025-02-16,329.6546443341026
Z012,2025-01-17,291.31357063452276
Z163,2025-01-01,328.4529339704577
Z041,2025-02-27,316.2433149467138
Z042,2025-03-07,282.0103732525797
Z147,2025-01-30,267.12926530423425
Z104,2025-02-03,288.0685042653739
Z188,2025-03-24,320.91940056205556
Z183,2025-02-10,281.7290610451595
Z105,2025-01-18,302.9141961577421
Z038,2025-02-06,321.0835510817893
Z042,2025-01-09,324.0314865430483
Z095,2025-02-04,315.42457746924015
Z116,2025-02-01,310.49600408821755
Z144,2025-02-11,289.2658645091219
Z140,2025-02-18,250.16001143262235
Z045,2025-03-28,279.91505276804656
Z158,2025-02-24,310.19857030160847
Z133,2025-01-06,271.4598899851924
Z148,2025-03-06,259.9518860744101
Z105,2025-02-26,323.94911946984126
Z017,2025-01-04,248.04335377186624
Z011,2025-02-23,327.7283854905961
Z086,2025-03-17,303.95509041668714
Z073,2025-01-26,363.8410536048399
Z136,2025-01-05,305.81488327262593
Z072,2025-02-16,271.33328399115874
Z180,2025-01-16,367.92557527913704
Z095,2025-03-19,278.90712422158464
Z028,2025-02-07,322.85923099633584
Z006,2025-01-17,330.5576652664196
Z022,2025-03-14,291.64542713419235
Z006,2025-03-25,348.8598791152747
Z120,2025-01-12,340.19700571973686
Z050,2025-03-01,261.009777644897
Z112,2025-02-01,300.85830135716066
Z192,2025-02-19,355.76057582114635
Z023,2025-03-07,274.7049172943036
Z167,2025-02-19,280.9895699837515
Z083,2025-02-07,302.8507108762257
Z050,2025-01-04,238.36727915104763
Z167,2025-01-30,266.25853092458647
Z106,2025-03-27,290.94929762483366
Z142,2025-02-04,277.98757553908615
Z008,2025-01-09,310.29806938490105
Z036,2025-02-27,268.0007057711093
Z015,2025-01-07,289.7444112113653
Z098,2025-01-19,259.860962582766
Z118,2025-03-17,370.6274928669035
Z039,2025-01-30,286.6737277247939
Z074,2025-02-27,296.2631199406617
Z142,2025-01-20,300.64970325522114
Z019,2025-02-14,342.55659900477417
Z082,2025-01-17,281.4613160025531
Z182,2025-03-03,331.1931442791799
Z111,2025-01-23,309.5720172024476
Z154,2025-02-21,297.6617837743735
Z014,2025-03-19,368.622869033415
Z005,2025-02-21,295.6858653784451
Z093,2025-01-30,328.75988146988055
Z018,2025-02-06,292.4344484294968
Z016,2025-01-05,281.3052638547189
Z057,2025-02-20,278.92254822238897
Z041,2025-01-18,348.7262818716021
Z167,2025-03-27,289.0663934636673
Z018,2025-01-01,292.63852763044775
Z056,2025-03-18,265.2761381437582
Z039,2025-02-08,287.8621387184023
Z008,2025-02-28,345.2752647168422
Z146,2025-01-20,303.2844297668191
Z074,2025-01-26,287.9319086457616
Z018,2025-01-15,272.9050095614841
Z054,2025-03-23,322.45732284575615
Z039,2025-02-11,284.31413414421695
Z085,2025-02-01,284.8966685516927
