ID,trips_thousands
ID1080,273.99599149913513
ID1081,297.08467485049437
ID1082,298.8756190108049
ID1083,359.4839244669164
ID1084,327.03463130153716
ID1085,318.21840736098187
ID1086,290.24482609932
ID1087,274.1404257408876
ID1088,319.1171665940484
ID1089,317.883957527471
ID1090,317.2506963356498
ID1091,269.0791704509008
ID1092,280.8163954945429
ID1093,291.21572081147485
ID1094,298.6249800898905
ID1095,281.60108733699604
ID1096,325.56055810689656
ID1097,264.02358003006265
ID1098,329.64097410070946
ID1099,283.01663173387317
ID1100,281.51624857024717
ID1101,318.3809517254023
ID1102,313.3337925633333
ID1103,293.88558763765485
ID1104,312.899468265525
ID1105,316.2489944804231
ID1106,271.1451079650012
ID1107,263.81607242181036
ID1108,316.5989045480106
ID1109,256.72558374561265
ID1110,284.45076574711385
ID1111,325.22550965559196
ID1112,307.88873346842166
ID1113,284.5314571364489
ID1114,305.97999356007836
ID1115,290.8408014949454
ID1116,346.1432503437087
ID1117,353.48030264383095
ID1118,339.0952012668255
ID1119,302.21971085876385
ID1120,294.8904285300904
ID1121,285.0781377685918
ID1122,329.47754408768697
ID1123,343.0993533668331
ID1124,289.34125568902334
ID1125,283.1611460823933
ID1126,307.5099460491651
ID1127,263.3145382431534
ID1128,313.9293543862832
ID1129,277.9974897561737
ID1130,276.28620233108853
ID1131,292.25731152993797
ID1132,255.10474600585198
ID1133,278.62962478730526
ID1134,314.3373995608623
ID1135,299.47257179454596
ID1136,337.4073791316097
ID1137,338.2702322216899
ID1138,274.33834826201644
ID1139,309.253248622078
ID1140,310.8746253378008
ID1141,286.3465052740995
ID1142,283.5250336076379
ID1143,290.5382946283664
ID1144,290.7857636067443
ID1145,330.47570827143994
ID1146,296.1919778669195
ID1147,319.8736614198532
ID1148,308.9026455385931
ID1149,303.1823972850798
ID1150,279.13582644708555
ID1151,314.3028877025596
ID1152,292.6980281739604
ID1153,306.52300194228735
ID1154,316.86931732395266
ID1155,334.1421910225914
ID1156,273.02874730784333
ID1157,352.45720843215184
ID1158,293.33142093445014
ID1159,308.1781924911472
ID1160,285.3434508908009
ID1161,290.33769251822986
ID1162,266.7759203573481
ID1163,316.24427443641514
ID1164,277.6095654351444
ID1165,291.3646475919387
ID1166,262.9845790411467
ID1167,301.7239917796712
ID1168,299.7164061576939
ID1169,307.279912759437
ID1170,292.12988551928174
ID1171,312.2461818847488
ID1172,276.93975064400064
ID1173,279.15040833480197
ID1174,278.913021434215
ID1175,312.85832302087925
ID1176,269.9877082178452
ID1177,307.06870246022925
ID1178,275.1301222024226
ID1179,314.80095751425586
ID1180,300.62765750608406
ID1181,329.060476421672
ID1182,287.8255995555338
ID1183,287.7953401327557
ID1184,258.305727133818
ID1185,329.7996634976818
ID1186,306.9641240950335
ID1187,306.05007907823256
ID1188,273.1572335971618
ID1189,332.62759356323005
ID1190,248.996114098412
ID1191,318.03242464010225
ID1192,282.6060436307511
ID1193,327.6692137590583
ID1194,326.1514665255885
ID1195,304.60333894327914
ID1196,304.06177614490935
ID1197,296.2596807590135
ID1198,294.4540568911926
ID1199,298.43085100646266
ID1200,290.65277142110153
ID1201,308.09449248944594
ID1202,277.58958920616124
ID1203,309.8068135800193
ID1204,286.7098649734086
ID1205,318.67644646899606
ID1206,289.32668200730285
ID1207,290.0888602921011
ID1208,292.5265491624961
ID1209,293.2947276097338
ID1210,293.639623648683
ID1211,282.6819435829919
ID1212,334.0401404097206
ID1213,298.3889406430202
ID1214,286.1303383837676
ID1215,287.3021805801992
ID1216,296.19550208517444
ID1217,309.095759927141
ID1218,327.545737434834
ID1219,340.83978951091524
ID1220,300.65589354268633
ID1221,308.4763951135972
ID1222,319.24057926195417
ID1223,291.08094852640113
ID1224,316.83808698416806
ID1225,298.17051377031737
ID1226,292.9029360315517
ID1227,264.316152115907
ID1228,299.98704994222834
ID1229,343.641463300344
ID1230,294.61999232589795
ID1231,323.4462581027659
ID1232,324.97838717796134
ID1233,340.92264126139224
ID1234,320.3262586428182
ID1235,297.04640443695064
ID1236,340.157024462798
ID1237,286.5946221939315
ID1238,257.96897881324264
ID1239,295.8435104164836
ID1240,325.3624631134171
ID1241,287.75872155352846
ID1242,307.8902556066224
ID1243,331.45938644742847
ID1244,292.23248492565534
ID1245,294.3028914631401
ID1246,269.8363219029305
ID1247,293.2926417446321
ID1248,331.3597628720784
ID1249,324.0517365529482
ID1250,310.40131380034666
ID1251,280.0684248812781
ID1252,312.636237942109
ID1253,312.94003932633063
ID1254,289.46499272250804
ID1255,326.21825962303217
ID1256,247.61557839189408
ID1257,324.8821211833284
ID1258,275.23205176499744
ID1259,302.9588909402497
ID1260,298.0085976130928
ID1261,296.113703710739
ID1262,330.4471276991809
ID1263,313.02011530781886
ID1264,268.3442047586767
ID1265,283.2499731293822
ID1266,290.2797610904461
ID1267,294.7844268683886
ID1268,312.7049173639821
ID1269,369.4458865927263
ID1270,301.21645310605453
ID1271,299.8475886928241
ID1272,303.26739918538203
ID1273,305.2875070217231
ID1274,359.5505301812539
ID1275,283.312847331454
ID1276,295.34629235213225
ID1277,289.65338209670216
ID1278,332.7711465471507
ID1279,303.46982574525083
ID1280,277.4514466972099
ID1281,289.50260768848665
ID1282,306.2114934737514
ID1283,283.7789297612605
ID1284,327.2808669844273
ID1285,330.6970535320685
ID1286,292.63481212659127
ID1287,304.07860249377916
ID1288,312.60313469514085
ID1289,311.42663516207756
ID1290,320.5470316815047
ID1291,294.1112509260497
ID1292,318.5961463609767
ID1293,270.0557441136368
ID1294,278.7490232670204
ID1295,297.8289342674868
ID1296,321.13354376851265
ID1297,297.39173154896076
ID1298,264.01673304607715
ID1299,273.524690244261
ID1300,329.9385520592335
ID1301,292.69899796967786
ID1302,319.70369567446244
ID1303,256.4229320658705
ID1304,254.96068196713122
ID1305,282.1129037236376
ID1306,249.18894106425424
ID1307,304.50913351711506
ID1308,324.0921010343043
ID1309,263.91944319828207
ID1310,344.2023511716986
ID1311,298.7755858552589
ID1312,290.71594702372624
ID1313,284.71661685037094
ID1314,291.8349672628284
ID1315,315.4077720063102
ID1316,300.82734461926896
ID1317,250.59303935937578
ID1318,257.8046552988793
ID1319,365.4644634606761
ID1320,297.38048090711465
ID1321,321.8180006492786
ID1322,323.4543699438678
ID1323,301.62408650835795
ID1324,291.01398503558084
ID1325,335.86481695718305
ID1326,329.0986391232897
ID1327,305.26679901002825
ID1328,282.57094691323084
ID1329,303.0574846140487
ID1330,310.1106785443436
ID1331,327.7133481937401
ID1332,259.7987895472381
ID1333,281.7903770625925
ID1334,349.8682482866258
ID1335,286.8470713235182
ID1336,298.34129649685804
ID1337,288.7762974376006
ID1338,319.4578039485253
ID1339,302.6654931257898
ID1340,328.09783416740254
ID1341,296.04734664401354
ID1342,255.52904504469626
ID1343,310.1348331677833
ID1344,292.44273178180674
ID1345,288.35184495683654
ID1346,317.89289604759887
ID1347,317.0562029502056
ID1348,279.91291431148727
ID1349,275.9552465922327
ID1350,306.1995384556955
ID1351,314.71636602714267
ID1352,317.3075344674136
ID1353,296.84698064276324
ID1354,340.69573398795615
ID1355,361.43997572590814
ID1356,270.01638293075877
ID1357,276.9776980011278
ID1358,328.2025712177878
ID1359,297.9725830538464
ID1360,295.26962017192227
ID1361,302.74439362485504
ID1362,286.88880136755876
ID1363,266.213045546564
ID1364,310.760449114262
ID1365,279.6464379762102
ID1366,300.8120591994569
ID1367,295.90544313365535
ID1368,272.9786176763886
ID1369,325.8705338784308
ID1370,336.3564438041244
ID1371,329.7588424906594
ID1372,332.12625435062967
ID1373,343.93807650127894
ID1374,280.34142627011636
ID1375,278.00338742615963
ID1376,281.5865189193988
ID1377,353.7347398811103
ID1378,297.20963781022886
ID1379,326.75616500822764
ID1380,298.8352926716877
ID1381,291.0385879598728
ID1382,255.98433037241665
ID1383,299.89584666166985
ID1384,309.95487094364336
ID1385,291.56127140989105
ID1386,314.14945584706436
ID1387,289.35607444999204
ID1388,323.86137783581415
ID1389,306.9769831628297
ID1390,286.1077567242734
ID1391,318.5805656661611
ID1392,294.8843942850531
ID1393,256.18065485957607
ID1394,317.6713823031299
ID1395,287.84453975149347
ID1396,352.1554340970695
ID1397,320.0696163737049
ID1398,334.21244259226535
ID1399,272.50672064850653
ID1400,357.57405956821685
ID1401,288.6290001344303
ID1402,305.02924212140954
ID1403,303.44085675414226
ID1404,291.9136681855508
ID1405,325.6037284009236
ID1406,309.94411320804954
ID1407,314.29752907238424
ID1408,284.4013138247377
ID1409,343.09396736562724
ID1410,327.3744502013053
ID1411,290.7402065313603
ID1412,298.87975331868967
ID1413,287.0675160479076
ID1414,270.5631727698045
ID1415,357.0989189790463
ID1416,319.26555060782545
ID1417,280.72083147873144
ID1418,322.2627648473269
ID1419,334.785192551846
ID1420,300.8325718090622
ID1421,341.1892082670117
ID1422,311.5552683605535
ID1423,290.5734641922845
ID1424,361.743459383889
ID1425,295.7004408795259
ID1426,253.41605452214262
ID1427,315.69652819545865
ID1428,311.21109564114056
ID1429,325.01720721470593
ID1430,303.39008677421737
ID1431,304.13657257519384
ID1432,328.0587360085754
ID1433,335.1615519112956
ID1434,280.95379953852984
ID1435,352.75786326987867
ID1436,285.225007115825
ID1437,271.41989760237476
ID1438,294.5992172591706
ID1439,288.28874894311195
ID1440,310.7285206442434
ID1441,289.8134847680372
ID1442,312.6438043185545
ID1443,329.25183915623336
ID1444,301.5735306825708
ID1445,344.3928872628484
ID1446,301.9479125344124
ID1447,335.33778541943127
ID1448,290.51206590341064
ID1449,322.3340041843483
ID1450,273.5623272253758
ID1451,301.8603557568159
ID1452,289.13296506411916
ID1453,310.26554925438836
ID1454,266.1818961817113
ID1455,291.513339590298
ID1456,283.25082446051164
ID1457,348.11440894914205
ID1458,325.77804608415283
ID1459,295.8922756366237
ID1460,292.3044840123148
ID1461,341.7705363711604
ID1462,340.01968600568387
ID1463,301.6282784685154
ID1464,285.529371791301
ID1465,286.1957669716541
ID1466,303.1853534123294
ID1467,281.29587451375824
ID1468,283.3404630026417
ID1469,337.6122263979365
ID1470,333.2783253874858
ID1471,317.22181860642405
ID1472,256.80059055507763
ID1473,285.49336729495826
ID1474,340.261153653251
ID1475,305.8481045032943
ID1476,296.1152725448019
ID1477,326.195478504441
ID1478,311.80190632980486
ID1479,318.7336825924966
ID1480,283.44622607687495
ID1481,298.49740339492695
ID1482,321.87285976703254
ID1483,323.48311631909576
ID1484,337.0152024946572
ID1485,275.88920217929643
ID1486,319.5324712343546
ID1487,296.35544060897917
ID1488,290.002296414967
ID1489,295.14835669846633
ID1490,309.84087911427474
ID1491,274.67324917190496
ID1492,279.64416950207624
ID1493,345.9550921503143
ID1494,273.95381464059665
ID1495,356.6844720836055
ID1496,290.9357503505171
ID1497,313.23279591662185
ID1498,305.4494066170685
ID1499,312.70600598321676
ID1500,292.1935854364829
ID1501,277.0822033578443
ID1502,253.95077487098152
ID1503,325.5872119766999
ID1504,285.52463721450164
ID1505,287.7856187790277
ID1506,285.7446628113711
ID1507,297.8789821196011
ID1508,307.79067496698343
ID1509,261.924123572267
ID1510,278.2418914505748
ID1511,274.22661772150707
ID1512,314.9756427728971
ID1513,293.2503551304758
ID1514,330.642703303531
ID1515,252.22553044156462
ID1516,316.7199732811599
ID1517,282.61029939044533
ID1518,301.093526930365
ID1519,277.54100107579967
ID1520,357.0620443758606
ID1521,281.63258818643976
ID1522,310.6555328908431
ID1523,335.80038061743204
ID1524,261.91872948900317
ID1525,303.26084159454706
ID1526,294.588289665866
ID1527,248.736789239041
ID1528,312.1787904624343
ID1529,314.7891823806484
ID1530,310.4851433012358
ID1531,290.650588348999
ID1532,355.7521646776556
ID1533,312.0729829253652
ID1534,277.3467477083888
ID1535,336.09868973712264
ID1536,282.32469628024694
ID1537,287.0565857472292
ID1538,288.27073226186
ID1539,311.1467161786766
ID1540,294.26049089683704
ID1541,297.6835393064851
ID1542,318.96801842477015
ID1543,295.4949053770723
ID1544,274.9384282742411
ID1545,273.1921838077859
ID1546,303.12219838135024
ID1547,313.6897286710932
ID1548,319.44979647264864
ID1549,299.5717939203747
ID1550,279.5286953928082
ID1551,270.4819237350233
ID1552,338.7258865772554
ID1553,279.34964775933
ID1554,325.5661992431759
ID1555,343.7586041647516
ID1556,292.0911161264078
ID1557,303.52897053899596
ID1558,330.7113245365801
ID1559,306.00528357950924
ID1560,325.316093336961
ID1561,283.3337609136433
ID1562,296.3498111219679
ID1563,283.1350199540408
ID1564,305.6501562476707
ID1565,304.4352938069429
ID1566,301.6872464039394
ID1567,282.3240332551628
ID1568,295.1235856508498
ID1569,304.2248088028301
ID1570,302.9114696768497
ID1571,287.70974750931845
ID1572,269.90494196460816
ID1573,313.6296534547637
ID1574,332.2976995756577
ID1575,319.09909154893796
ID1576,333.8261745159828
ID1577,284.7394006631131
ID1578,280.60852861123925
ID1579,311.60863584613793
ID1580,268.84500039144325
ID1581,295.98777226038635
ID1582,289.01678736827455
ID1583,333.0933516081532
ID1584,301.97320488246635
ID1585,297.0271993513872
ID1586,269.39187910037674
ID1587,300.0514983628799
ID1588,284.1719159959692
ID1589,317.77425073841084
ID1590,312.13174733808444
ID1591,335.47558752200786
ID1592,335.17748762610574
ID1593,279.9552395919104
ID1594,344.4896298894257
ID1595,334.2315016188553
ID1596,290.08206986659525
ID1597,333.91759296399147
ID1598,318.0770435172718
ID1599,328.7374112680653
ID1600,302.72310447581384
ID1601,299.8815893617635
ID1602,291.6851371081226
ID1603,296.90603819962803
ID1604,284.28657390199123
ID1605,315.8378336843757
ID1606,331.8930394969546
ID1607,294.6278716274914
ID1608,291.9683698388951
ID1609,283.3025778439825
ID1610,275.91479030945084
ID1611,283.5609761196255
ID1612,353.9424922666791
ID1613,322.030120802721
ID1614,290.76855287865675
ID1615,293.4709585574893
ID1616,301.35915782042326
ID1617,326.0008991260038
ID1618,312.28498007715245
ID1619,301.7463946322833
ID1620,318.9520122188963
ID1621,299.4395163597348
ID1622,302.33346135563994
ID1623,310.99930182095255
ID1624,362.2677984976166
ID1625,340.0750138998494
ID1626,290.93150937963304
ID1627,335.5729887623646
ID1628,297.94290085101886
ID1629,246.61421760852613
ID1630,373.78624528778363
ID1631,349.97895802231244
ID1632,294.81048571595784
ID1633,276.8099423201205
ID1634,332.9884538105346
ID1635,292.81307092009285
ID1636,320.1517986739474
ID1637,304.889208432855
ID1638,323.5490268246041
ID1639,321.6332201050915
ID1640,371.2376296409134
ID1641,339.90012726338205
ID1642,281.93733433832506
ID1643,326.45862486997066
ID1644,308.17481058305805
ID1645,283.37031563289275
ID1646,242.6715824475751
ID1647,303.9652318787439
ID1648,245.09426809909914
ID1649,289.8561704682927
ID1650,280.10573702302645
ID1651,282.50888870238987
ID1652,326.8891359338836
ID1653,286.2642060597608
ID1654,325.6385866394351
ID1655,326.43650136091475
ID1656,290.8294164674903
ID1657,298.5083359660572
ID1658,291.55032519904455
ID1659,258.5296211025322
ID1660,254.25675690562724
ID1661,316.11341169352374
ID1662,273.68361376735504
ID1663,280.9017163819234
ID1664,315.3459270317309
ID1665,348.53128219175767
ID1666,248.88615579438243
ID1667,247.78577523285557
ID1668,315.8537525904022
ID1669,373.77317627886526
ID1670,294.6055868905517
ID1671,327.1786667355109
ID1672,341.30177466265593
ID1673,344.78696967979124
ID1674,318.9595680233616
ID1675,316.3885709871927
ID1676,310.4005528227598
ID1677,313.5054156913914
ID1678,338.7870359449111
ID1679,278.4562432129818
ID1680,312.2779601702952
ID1681,297.79788186650956
ID1682,304.2437915232216
ID1683,346.7957972405703
ID1684,318.403833073682
ID1685,283.18881935306183
ID1686,343.8788496318808
ID1687,311.04436476294427
ID1688,293.7845168194743
ID1689,297.08801496560613
ID1690,312.08510178381596
ID1691,324.50460344923874
ID1692,298.2525599605632
ID1693,310.96310056004705
ID1694,283.3126205527473
ID1695,280.0180154087333
ID1696,342.7630328482316
ID1697,313.8606143017563
ID1698,297.1560433477269
ID1699,310.1541707411331
ID1700,300.4328233611262
ID1701,277.88956602200824
ID1702,287.0649220437271
ID1703,288.6262286080764
ID1704,278.28269591142623
ID1705,308.105765096881
ID1706,290.45037239307885
ID1707,298.3595555665105
ID1708,294.6205751710274
ID1709,300.60329598612987
ID1710,305.0742995461108
ID1711,285.29242279617046
ID1712,319.87105167266816
ID1713,334.2543979284382
ID1714,295.21573828509935
ID1715,283.4210009847834
ID1716,312.87476004714836
ID1717,286.8969627208197
ID1718,302.5635551250865
ID1719,274.98552084426626
ID1720,297.5893287992574
ID1721,306.22619340150516
ID1722,334.14679324707413
ID1723,294.8620957416756
ID1724,309.9562589310379
ID1725,309.92755917544935
ID1726,313.97313287803723
ID1727,314.9315162581373
ID1728,323.2203086534378
ID1729,260.3403491319588
ID1730,289.76454586465627
ID1731,280.419478011189
ID1732,300.6930268018882
ID1733,246.56584856790795
ID1734,323.05886323833494
ID1735,292.2055918718039
ID1736,323.6860333948036
ID1737,290.54802248492706
ID1738,346.82014107685785
ID1739,302.01583717291476
ID1740,293.0521091927289
ID1741,304.69231507418345
ID1742,324.6511121099562
ID1743,305.1098330700614
ID1744,297.2741334340442
ID1745,271.1548973281582
ID1746,324.43570055434714
ID1747,277.7493419277861
ID1748,321.10261501516527
ID1749,334.6432063982634
ID1750,288.4186749632951
ID1751,316.24697610060565
ID1752,283.85115534953763
ID1753,299.17783077082765
ID1754,304.78812203990634
ID1755,270.5010561531537
ID1756,298.40960609730894
ID1757,331.71640731110233
ID1758,302.75271507094146
ID1759,310.41310083482915
ID1760,299.8963889091134
ID1761,302.7554093042114
ID1762,340.0725769951468
ID1763,301.5243929429377
ID1764,268.20981604359315
ID1765,291.6075093157608
ID1766,288.9512560915183
ID1767,335.64104025870057
ID1768,283.4305906646922
ID1769,295.7298349243124
ID1770,280.5542312470708
ID1771,308.35998307275804
ID1772,302.7579164640366
ID1773,304.94793965006085
ID1774,335.3035856426583
ID1775,306.3111523211403
ID1776,335.2211174550622
ID1777,316.9181936021363
ID1778,279.50048624897534
ID1779,287.94559036734756
ID1780,287.7560762337997
ID1781,315.52449728157677
ID1782,319.3658428092467
ID1783,291.5843374919715
ID1784,265.95152181170903
ID1785,305.2647294638609
ID1786,283.1355560538106
ID1787,314.6585342300215
ID1788,265.66693535788863
ID1789,308.87928555658283
ID1790,305.21708429640114
ID1791,332.53013285563827
ID1792,338.1370336112185
ID1793,329.2683114102962
ID1794,283.1472054856196
ID1795,271.66065680053686
ID1796,280.53170193451916
ID1797,282.7823464838081
ID1798,299.1568539255044
ID1799,289.056873003752
ID1800,323.9809185657686
ID1801,300.30096622400663
ID1802,237.8524504347648
ID1803,281.86787462027473
ID1804,291.0446634730088
ID1805,318.74014693750905
ID1806,292.5634559737959
ID1807,335.6423958217556
ID1808,277.3876590318656
ID1809,307.7233136981501
ID1810,281.7207166919335
ID1811,291.8924655634807
ID1812,308.63524999027624
ID1813,318.78601553384937
ID1814,292.0558607511934
ID1815,288.20943847304704
ID1816,269.38484460052825
ID1817,302.4559778753968
ID1818,362.107199880311
ID1819,337.431778290728
ID1820,316.6663657687328
ID1821,295.9447115162914
ID1822,341.0898016386076
ID1823,345.21527362212726
ID1824,291.4422515101932
ID1825,329.5677589723271
ID1826,336.83276854511075
ID1827,299.794710208508
ID1828,302.21900638117665
ID1829,342.4913194835365
ID1830,311.37252468433945
ID1831,326.93010342207646
ID1832,343.1950267002057
ID1833,309.05440962393067
ID1834,309.61730908496804
ID1835,314.56067652702166
ID1836,286.7703070071079
ID1837,307.5566767790818
ID1838,338.66689595907326
ID1839,282.8341417097096
ID1840,300.1584674152011
ID1841,287.997093239483
ID1842,310.5759774641805
ID1843,320.933133072723
ID1844,298.5556214800015
ID1845,304.1368609835714
ID1846,318.63723039636733
ID1847,312.3216505783192
ID1848,296.74173079531147
ID1849,279.6977468280182
ID1850,303.12331127293476
ID1851,239.84721221218288
ID1852,273.2483724886139
ID1853,295.92920194165407
ID1854,307.7195404925363
ID1855,286.86567287539066
ID1856,319.98948532210363
ID1857,289.0076235920922
ID1858,291.09078296974394
ID1859,343.0713496962541
ID1860,287.21832266510074
ID1861,301.6116784294609
ID1862,333.7557889313072
ID1863,314.4912357019201
ID1864,283.8962656273995
ID1865,233.97943103667194
ID1866,353.4115719067597
ID1867,290.5232460215647
ID1868,292.7881531341439
ID1869,293.7184475518886
ID1870,291.68528914804403
ID1871,346.6646164906398
ID1872,284.0709610070943
ID1873,315.6226679921129
ID1874,296.93976642276067
ID1875,281.0923712192927
ID1876,343.75502967991304
ID1877,339.75481929314657
ID1878,305.1671673892422
ID1879,338.4833890113757
ID1880,308.5672650114735
ID1881,267.02474440694203
ID1882,284.33826017135925
ID1883,316.2499543362088
ID1884,288.017537302039
ID1885,343.05457463357413
ID1886,287.69998183935206
ID1887,284.15478133310063
ID1888,320.871056504409
ID1889,286.207336997287
ID1890,306.0291278976431
ID1891,265.45024780601256
ID1892,341.6178321849346
ID1893,321.5774529332896
ID1894,293.52516858992993
ID1895,276.29398889880633
ID1896,320.1285896362491
ID1897,297.8791182355709
ID1898,238.45441731802822
ID1899,308.5527246450928
ID1900,292.1175984095942
ID1901,291.0952370160728
ID1902,302.607790823733
ID1903,345.22617271522694
ID1904,275.99082025089615
ID1905,307.0503019831657
ID1906,305.10498117607233
ID1907,303.7113854302539
ID1908,313.302314058727
ID1909,293.48402789068916
ID1910,297.90009507030294
ID1911,308.0874342780072
ID1912,287.24749038619257
ID1913,328.22215713568886
ID1914,305.172278029538
ID1915,291.53372754661376
ID1916,340.1955642316936
ID1917,338.7399896040003
ID1918,312.02584226389615
ID1919,315.3519470670496
ID1920,328.2361889670693
ID1921,265.8825121940811
ID1922,307.897379129469
ID1923,307.8920398759899
ID1924,290.7801101240082
ID1925,320.5580979689147
ID1926,339.7939362562308
ID1927,266.70588216271005
ID1928,288.58627531649137
ID1929,260.71442207216194
ID1930,347.34365571715404
ID1931,278.97036165608085
ID1932,312.0285107453322
ID1933,314.65062444004764
ID1934,286.2711050461195
ID1935,355.27364599992535
ID1936,306.81147188079285
ID1937,290.6244348533605
ID1938,350.7043393335297
ID1939,274.72174586037096
ID1940,306.4719632177681
ID1941,281.9774033244677
ID1942,259.7014324044695
ID1943,336.8749525371851
ID1944,270.4722488790737
ID1945,313.80803586034915
ID1946,294.3343127382799
ID1947,296.7646442348327
ID1948,308.81423152183214
ID1949,292.5542334806123
ID1950,302.13047991716917
ID1951,303.74979023717094
ID1952,301.80827179087606
ID1953,349.179546499296
ID1954,278.39135140977817
ID1955,353.03208794358704
ID1956,308.75435409124344
ID1957,268.87759068295145
ID1958,283.2876541298562
ID1959,320.86593010010256
ID1960,295.53868446692815
ID1961,308.2459275901353
ID1962,286.4135887031639
ID1963,347.89287751692615
ID1964,296.50366211574897
ID1965,303.4461464916693
ID1966,334.87745970495934
ID1967,281.40844981507985
ID1968,334.58561268241
ID1969,312.3123431231435
ID1970,324.5968989652329
ID1971,302.8225044899033
ID1972,278.4018444205769
ID1973,331.9491048962951
ID1974,315.9158557022596
ID1975,322.57574394277316
ID1976,293.69576642828434
ID1977,294.8111750553988
ID1978,313.3303964351842
ID1979,330.15427012950244
ID1980,302.82440406441555
ID1981,313.43341960025447
ID1982,313.1250519068004
ID1983,338.01359648731426
ID1984,322.06891050883564
ID1985,332.90215808022333
ID1986,286.2477232022089
ID1987,327.13503833377496
ID1988,296.27443836908964
ID1989,300.1695175656666
ID1990,285.0131044516791
ID1991,305.6362745273512
ID1992,298.3312071824157
ID1993,342.8697181998388
ID1994,267.3387934737576
ID1995,300.82132756628084
ID1996,330.5539991850284
ID1997,278.7907713832513
ID1998,294.154405389973
ID1999,318.1912045727965
ID2000,324.5921203821581
