zone_id,date,business_density,retail_count
Z032,2025-03-01,348.98187796373304,139.0
Z032,2025-03-02,224.68833460874657,187.0
Z032,2025-03-03,177.49012873827766,
Z032,2025-03-04,360.10348207318015,38.0
Z032,2025-03-05,300.78048752525046,29.0
Z032,2025-03-06,234.42564618492295,35.0
Z032,2025-03-07,246.37005858379055,190.0
Z032,2025-03-08,161.27694038091892,178.0
Z032,2025-03-09,288.0407890194532,127.0
Z032,2025-03-10,207.6227531628666,35.0
Z032,2025-03-11,398.6935530023048,99.0
Z032,2025-03-12,244.05505457856634,47.0
Z032,2025-03-13,245.76568185688396,167.0
Z032,2025-03-14,269.7555362232016,182.0
Z032,2025-03-15,375.026800935624,28.0
Z032,2025-03-16,340.24542995792507,123.0
Z032,2025-03-17,235.33902093935242,157.0
Z032,2025-03-18,315.60977979183883,64.0
Z032,2025-03-19,,128.0
Z032,2025-03-20,247.7101146103747,162.0
Z032,2025-03-21,157.69473183530516,
Z032,2025-03-22,239.18087903646727,67.0
Z032,2025-03-23,173.74557610677238,187.0
Z032,2025-03-24,374.4526449554964,110.0
Z032,2025-03-25,200.6220440489041,110.0
Z032,2025-03-26,385.6792043600117,93.0
Z032,2025-03-27,259.91658702841335,63.0
Z032,2025-03-28,289.4633136028481,193.0
Z032,2025-03-29,262.88213334679835,153.0
Z032,2025-03-30,138.81418509001026,136.0
Z032,2025-03-31,212.7463657023823,43.0
Z033,2025-01-01,129.74383368328716,26.0
Z033,2025-01-02,286.8862132550145,25.0
Z033,2025-01-03,234.06225856013168,137.0
Z033,2025-01-04,333.39549147128105,180.0
Z033,2025-01-05,166.14114429981095,104.0
Z033,2025-01-06,149.36981752880047,129.0
Z033,2025-01-07,221.89966928913034,185.0
Z033,2025-01-08,377.97561496551435,191.0
Z033,2025-01-09,313.1265445037235,164.0
Z033,2025-01-10,225.6770874378756,50.0
Z033,2025-01-11,255.18165092629317,184.0
Z033,2025-01-12,125.2639033531295,158.0
Z033,2025-01-13,395.3727689128339,
Z033,2025-01-14,299.92219140847567,83.0
Z033,2025-01-15,185.62122053902675,95.0
Z033,2025-01-16,275.7425182645733,150.0
Z033,2025-01-17,132.8447098206982,75.0
Z033,2025-01-18,389.7510006422751,82.0
Z033,2025-01-19,152.43549636500978,
Z033,2025-01-20,294.40909541656424,57.0
Z033,2025-01-21,173.63633876167913,73.0
Z033,2025-01-22,315.2684147945607,149.0
Z033,2025-01-23,333.0464101720843,21.0
Z033,2025-01-24,302.0259186734298,159.0
Z033,2025-01-25,284.3498380765578,59.0
Z033,2025-01-26,367.74072818560353,21.0
Z033,2025-01-27,123.58801329692741,124.0
Z033,2025-01-28,199.27442973405857,144.0
Z033,2025-01-29,174.48624388925379,99.0
Z033,2025-01-30,396.4041886196265,66.0
Z033,2025-01-31,216.81693390006205,183.0
Z033,2025-02-01,319.78380977211964,151.0
Z033,2025-02-02,305.41754916430136,171.0
Z033,2025-02-03,163.62437124321332,110.0
Z033,2025-02-04,171.69930406346538,120.0
Z033,2025-02-05,184.38536906591023,149.0
Z033,2025-02-06,223.33818347781377,34.0
Z033,2025-02-07,170.29751969515803,68.0
Z033,2025-02-08,,
Z033,2025-02-09,363.8179170421586,54.0
Z033,2025-02-10,389.68294941426524,135.0
Z033,2025-02-11,202.4711161094704,
Z033,2025-02-12,201.55206382764186,194.0
Z033,2025-02-13,102.12754383231129,43.0
Z033,2025-02-14,304.07520649911226,79.0
Z033,2025-02-15,347.63196872458866,96.0
Z033,2025-02-16,143.98249010800095,67.0
Z033,2025-02-17,147.89990481014522,170.0
Z033,2025-02-18,337.02497499143135,159.0
Z033,2025-02-19,284.8872245062434,60.0
Z033,2025-02-20,113.45816728831511,176.0
Z033,2025-02-21,286.7640971386845,198.0
Z033,2025-02-22,192.6753168531298,147.0
Z033,2025-02-23,210.6175466412538,170.0
Z033,2025-02-24,330.91942548906405,50.0
Z033,2025-02-25,343.2805578017832,168.0
Z033,2025-02-26,220.1069880519492,43.0
Z033,2025-02-27,384.1458808019064,28.0
Z033,2025-02-28,,169.0
Z033,2025-03-01,331.55081056903293,151.0
Z033,2025-03-02,245.1631793692777,96.0
Z033,2025-03-03,369.2596979566252,150.0
Z033,2025-03-04,372.32837309505356,139.0
Z033,2025-03-05,126.22504236132517,175.0
Z033,2025-03-06,380.94799939306773,109.0
Z033,2025-03-07,347.66045245612474,136.0
Z033,2025-03-08,337.39321429380004,129.0
Z033,2025-03-09,160.27340190565673,140.0
Z033,2025-03-10,341.53576262639945,
Z033,2025-03-11,355.039820405511,34.0
Z033,2025-03-12,186.7451003362453,
Z033,2025-03-13,385.6780235086971,195.0
Z033,2025-03-14,114.95804391974927,71.0
Z033,2025-03-15,144.97277597414188,74.0
Z033,2025-03-16,261.2743414154543,56.0
Z033,2025-03-17,272.7377413366929,151.0
Z033,2025-03-18,293.54502499027103,74.0
Z033,2025-03-19,105.09073879463993,31.0
Z033,2025-03-20,,166.0
Z033,2025-03-21,,56.0
Z033,2025-03-22,142.9185858170207,26.0
Z033,2025-03-23,104.2043552578171,74.0
Z033,2025-03-24,270.0575299882284,47.0
Z033,2025-03-25,379.6800651762917,56.0
Z033,2025-03-26,299.78414982413926,94.0
Z033,2025-03-27,346.79724054412816,
Z033,2025-03-28,103.98436103757402,186.0
Z033,2025-03-29,262.6045895439178,125.0
Z033,2025-03-30,237.86889325165657,170.0
Z033,2025-03-31,249.69038326623792,199.0
Z034,2025-01-01,121.66395560055639,129.0
Z034,2025-01-02,305.33060832079224,103.0
Z034,2025-01-03,250.96612445759033,30.0
Z034,2025-01-04,329.54465495837917,85.0
Z034,2025-01-05,,32.0
Z034,2025-01-06,144.81449086792963,188.0
Z034,2025-01-07,294.47708622334665,196.0
Z034,2025-01-08,151.71590863154987,34.0
Z034,2025-01-09,361.71836900644445,75.0
Z034,2025-01-10,283.93487172077243,178.0
Z034,2025-01-11,147.16116506708627,72.0
Z034,2025-01-12,388.70141724436206,80.0
Z034,2025-01-13,255.5096390005962,147.0
Z034,2025-01-14,121.8695355614965,61.0
Z034,2025-01-15,288.04987132452015,48.0
Z034,2025-01-16,175.95967210384305,174.0
Z034,2025-01-17,341.1080355631907,63.0
Z034,2025-01-18,345.3466220698572,152.0
Z034,2025-01-19,393.68420675639857,
Z034,2025-01-20,250.5608593073511,132.0
Z034,2025-01-21,,125.0
Z034,2025-01-22,326.0426816339442,
Z034,2025-01-23,139.74119690257797,57.0
Z034,2025-01-24,264.0746541379373,191.0
Z034,2025-01-25,263.87428003925527,134.0
Z034,2025-01-26,126.84193684311617,149.0
Z034,2025-01-27,225.3952256520741,
Z034,2025-01-28,355.98543957016057,103.0
Z034,2025-01-29,356.8460865983981,182.0
Z034,2025-01-30,129.7712994759043,65.0
Z034,2025-01-31,,111.0
Z034,2025-02-01,178.80864310058058,124.0
Z034,2025-02-02,362.429818766198,91.0
Z034,2025-02-03,138.67077552204967,158.0
Z034,2025-02-04,315.99904078823386,48.0
Z034,2025-02-05,130.34968588393096,66.0
Z034,2025-02-06,286.94135612434764,130.0
Z034,2025-02-07,206.82018973574344,26.0
Z034,2025-02-08,336.6741888897601,136.0
Z034,2025-02-09,170.1071346476091,83.0
Z034,2025-02-10,291.7605488169879,101.0
Z034,2025-02-11,170.7047603727655,83.0
Z034,2025-02-12,314.09808493364613,111.0
Z034,2025-02-13,362.1034103682246,31.0
Z034,2025-02-14,138.040539738028,31.0
Z034,2025-02-15,359.97870657865104,55.0
Z034,2025-02-16,,48.0
Z034,2025-02-17,138.1331472601072,158.0
Z034,2025-02-18,228.2625566079136,104.0
Z034,2025-02-19,148.25808804552938,93.0
Z034,2025-02-20,310.1043666599709,66.0
Z034,2025-02-21,327.6604403253849,180.0
Z034,2025-02-22,,100.0
Z034,2025-02-23,251.8419558083933,
Z034,2025-02-24,344.3875168077751,62.0
Z034,2025-02-25,380.84891246529895,165.0
Z034,2025-02-26,254.055360022531,93.0
Z034,2025-02-27,385.0837670834221,72.0
Z034,2025-02-28,260.70669113680896,58.0
Z034,2025-03-01,218.2571483799724,126.0
Z034,2025-03-02,354.4609385658687,181.0
Z034,2025-03-03,247.89481313742672,56.0
Z034,2025-03-04,241.57075316935692,
Z034,2025-03-05,247.0937468229485,116.0
Z034,2025-03-06,354.03550056092365,68.0
Z034,2025-03-07,349.5824625064156,
Z034,2025-03-08,221.05599773206336,29.0
Z034,2025-03-09,199.9899579611575,59.0
Z034,2025-03-10,247.57840721173878,165.0
Z034,2025-03-11,271.8317529211327,
Z034,2025-03-12,171.5011631883991,125.0
Z034,2025-03-13,338.1865254146772,60.0
Z034,2025-03-14,245.94482971972687,183.0
Z034,2025-03-15,200.2136645259879,21.0
Z034,2025-03-16,132.04629788919718,196.0
Z034,2025-03-17,171.65354812108208,72.0
Z034,2025-03-18,384.7843515267951,166.0
Z034,2025-03-19,191.52990604585798,45.0
Z034,2025-03-20,150.6577868101106,73.0
Z034,2025-03-21,238.20183749649797,70.0
Z034,2025-03-22,192.12632300807462,172.0
Z034,2025-03-23,110.54777508135825,133.0
Z034,2025-03-24,196.94356518382517,36.0
Z034,2025-03-25,263.2325871818406,139.0
Z034,2025-03-26,265.51371160599007,65.0
Z034,2025-03-27,206.96767635306662,74.0
Z034,2025-03-28,234.1908268757802,69.0
Z034,2025-03-29,389.65537547042993,94.0
Z034,2025-03-30,213.20454316909348,30.0
Z034,2025-03-31,177.4680439779949,159.0
Z035,2025-01-01,173.04011322002805,187.0
Z035,2025-01-02,237.32938381124023,67.0
Z035,2025-01-03,327.8560446150832,140.0
Z035,2025-01-04,161.79645525654195,
Z035,2025-01-05,312.7888381422304,27.0
Z035,2025-01-06,106.34494700482489,33.0
Z035,2025-01-07,225.6798933951838,133.0
Z035,2025-01-08,332.75951956083605,
Z035,2025-01-09,201.6198867323294,36.0
Z035,2025-01-10,269.12113043361984,
Z035,2025-01-11,,152.0
Z035,2025-01-12,322.5986173378517,150.0
Z035,2025-01-13,115.68373098062789,28.0
Z035,2025-01-14,355.7627934626501,141.0
Z035,2025-01-15,159.45891592650045,133.0
Z035,2025-01-16,362.31940951249925,39.0
Z035,2025-01-17,205.7587723901552,102.0
Z035,2025-01-18,316.80507234234597,40.0
Z035,2025-01-19,195.76758933585654,52.0
Z035,2025-01-20,371.7735013703943,152.0
Z035,2025-01-21,137.99113765551232,171.0
Z035,2025-01-22,153.55593678177962,45.0
Z035,2025-01-23,247.90903754764068,127.0
Z035,2025-01-24,124.58153171144383,108.0
Z035,2025-01-25,158.79405541052859,111.0
Z035,2025-01-26,383.1299146636043,52.0
Z035,2025-01-27,392.94689834436616,37.0
Z035,2025-01-28,,37.0
Z035,2025-01-29,376.9858063041807,185.0
Z035,2025-01-30,263.44740270202954,52.0
Z035,2025-01-31,180.9227397621301,46.0
Z035,2025-02-01,310.7196163241796,68.0
Z035,2025-02-02,297.67054197245716,197.0
Z035,2025-02-03,396.73759573262,162.0
Z035,2025-02-04,179.51418622278499,127.0
Z035,2025-02-05,301.61785079852064,199.0
Z035,2025-02-06,115.60712650883407,87.0
Z035,2025-02-07,134.09381160901583,118.0
Z035,2025-02-08,101.17551248532799,38.0
Z035,2025-02-09,399.83820431790195,44.0
Z035,2025-02-10,,123.0
Z035,2025-02-11,336.01690442006225,95.0
Z035,2025-02-12,252.91782258645392,95.0
Z035,2025-02-13,190.020124871632,125.0
Z035,2025-02-14,145.3792853388028,
Z035,2025-02-15,185.4024216539391,52.0
Z035,2025-02-16,212.79136657874173,56.0
Z035,2025-02-17,326.8930290940882,111.0
Z035,2025-02-18,261.89853667094576,143.0
Z035,2025-02-19,,62.0
Z035,2025-02-20,105.40870268767367,145.0
Z035,2025-02-21,130.69965386021894,28.0
Z035,2025-02-22,223.14961410921381,33.0
Z035,2025-02-23,379.9578751147055,150.0
Z035,2025-02-24,291.2207443627665,88.0
Z035,2025-02-25,340.54776996265457,45.0
Z035,2025-02-26,239.91237835136457,146.0
Z035,2025-02-27,208.49982495851282,72.0
Z035,2025-02-28,132.52011181498682,60.0
Z035,2025-03-01,362.7799066558615,101.0
Z035,2025-03-02,334.9480087083708,121.0
Z035,2025-03-03,150.43542927931753,
Z035,2025-03-04,253.67816916287816,140.0
Z035,2025-03-05,246.21244237637347,58.0
Z035,2025-03-06,287.52746580595857,170.0
Z035,2025-03-07,,88.0
Z035,2025-03-08,273.9314325287439,
Z035,2025-03-09,262.06518003358553,176.0
Z035,2025-03-10,115.09687988039919,81.0
Z035,2025-03-11,118.87224280540718,64.0
Z035,2025-03-12,156.20403739803666,46.0
Z035,2025-03-13,109.74123150752449,135.0
Z035,2025-03-14,323.0058686710037,181.0
Z035,2025-03-15,316.9990911981889,161.0
Z035,2025-03-16,140.81687032949287,60.0
Z035,2025-03-17,350.82367023858427,125.0
Z035,2025-03-18,146.4358104538336,93.0
Z035,2025-03-19,,79.0
Z035,2025-03-20,174.6930697484095,61.0
Z035,2025-03-21,211.69212957191434,141.0
Z035,2025-03-22,176.39912976698855,198.0
Z035,2025-03-23,246.6852779315356,30.0
Z035,2025-03-24,222.22236440640563,182.0
Z035,2025-03-25,395.97084723379794,166.0
Z035,2025-03-26,116.77790503846771,137.0
Z035,2025-03-27,142.6544129162055,84.0
Z035,2025-03-28,115.84776817258074,66.0
Z035,2025-03-29,,33.0
Z035,2025-03-30,116.35278322411588,86.0
Z035,2025-03-31,350.931921212837,
Z036,2025-01-01,253.58158920457834,128.0
Z036,2025-01-02,258.1022873744601,179.0
Z036,2025-01-03,268.47835231365826,29.0
Z036,2025-01-04,151.2441118918632,
Z036,2025-01-05,159.30709093434626,36.0
Z036,2025-01-06,195.6451968619014,187.0
Z036,2025-01-07,278.04892474655543,162.0
Z036,2025-01-08,163.03533278206436,116.0
Z036,2025-01-09,134.89951813997837,186.0
Z036,2025-01-10,391.03506592552964,76.0
Z036,2025-01-11,106.59454444288687,157.0
Z036,2025-01-12,340.8092216008065,90.0
Z036,2025-01-13,336.41054487250665,
Z036,2025-01-14,189.1642341535288,36.0
Z036,2025-01-15,140.68798480219402,95.0
Z036,2025-01-16,143.68859401162703,36.0
Z036,2025-01-17,309.22948517115776,130.0
Z036,2025-01-18,292.8419773258521,139.0
Z036,2025-01-19,334.82370227541605,163.0
Z036,2025-01-20,,138.0
Z036,2025-01-21,307.5782089799776,97.0
Z036,2025-01-22,146.75546096543303,22.0
Z036,2025-01-23,173.0327850296232,127.0
Z036,2025-01-24,352.65811926193436,70.0
Z036,2025-01-25,162.79182275026255,133.0
Z036,2025-01-26,121.75669508634442,113.0
Z036,2025-01-27,310.9840162126751,193.0
Z036,2025-01-28,220.7579066470426,135.0
Z036,2025-01-29,376.0120157637711,124.0
Z036,2025-01-30,295.07652132809847,118.0
Z036,2025-01-31,127.12569333749822,173.0
Z036,2025-02-01,384.35697017609823,95.0
Z036,2025-02-02,177.5671790920738,178.0
Z036,2025-02-03,201.16374712188573,100.0
Z036,2025-02-04,220.6781241050626,91.0
Z036,2025-02-05,115.36728892129398,166.0
Z036,2025-02-06,248.95462666918147,162.0
Z036,2025-02-07,136.99554732258767,130.0
Z036,2025-02-08,220.29109800650554,77.0
Z036,2025-02-09,205.2129363976253,97.0
Z036,2025-02-10,331.852025027951,
Z036,2025-02-11,340.9511534898194,67.0
Z036,2025-02-12,146.0238647167264,
Z036,2025-02-13,209.96535621376785,61.0
Z036,2025-02-14,,43.0
Z036,2025-02-15,145.42313318082552,129.0
Z036,2025-02-16,339.53605151535714,71.0
Z036,2025-02-17,312.168498500627,190.0
Z036,2025-02-18,157.1145358891104,53.0
Z036,2025-02-19,210.01657257813972,22.0
Z036,2025-02-20,131.74150745695425,87.0
Z036,2025-02-21,288.4619791279132,158.0
Z036,2025-02-22,136.4115773645859,160.0
Z036,2025-02-23,395.78025058747534,69.0
Z036,2025-02-24,334.2046224063587,101.0
Z036,2025-02-25,217.07156487519853,38.0
Z036,2025-02-26,273.56917968380634,63.0
Z036,2025-02-27,373.4025448649226,180.0
Z036,2025-02-28,266.22978411874783,185.0
Z036,2025-03-01,152.34954591938654,22.0
Z036,2025-03-02,213.61100667434778,132.0
Z036,2025-03-03,352.94345950892364,84.0
Z036,2025-03-04,293.26390479688536,182.0
Z036,2025-03-05,295.21731530014006,183.0
Z036,2025-03-06,360.04644570654676,185.0
Z036,2025-03-07,368.1919172387514,58.0
Z036,2025-03-08,375.93777153383087,172.0
Z036,2025-03-09,128.45475797594685,
Z036,2025-03-10,263.23780058893027,123.0
Z036,2025-03-11,322.1528563654956,
Z036,2025-03-12,327.07805353810414,87.0
Z036,2025-03-13,282.01486059100114,89.0
Z036,2025-03-14,150.03620055510225,94.0
Z036,2025-03-15,339.2261661824993,20.0
Z036,2025-03-16,316.0334000544837,117.0
Z036,2025-03-17,125.84073146471088,123.0
Z036,2025-03-18,239.14294740231287,135.0
Z036,2025-03-19,152.19321985654108,156.0
Z036,2025-03-20,201.24311371389155,183.0
Z036,2025-03-21,105.42432766170563,132.0
Z036,2025-03-22,220.09896052322748,122.0
Z036,2025-03-23,264.96307634686315,56.0
Z036,2025-03-24,285.8747778481261,125.0
Z036,2025-03-25,299.047103538613,127.0
Z036,2025-03-26,350.88739393073797,40.0
Z036,2025-03-27,164.638872182719,167.0
Z036,2025-03-28,136.14454673154037,148.0
Z036,2025-03-29,355.4611515693777,47.0
Z036,2025-03-30,146.98384446779497,
Z036,2025-03-31,392.4280244008586,28.0
Z037,2025-01-01,352.7614688195911,183.0
Z037,2025-01-02,250.26298176687973,181.0
Z037,2025-01-03,394.42642747660756,51.0
Z037,2025-01-04,129.21301873240125,85.0
Z037,2025-01-05,190.9197283525305,119.0
Z037,2025-01-06,291.46732451218344,172.0
Z037,2025-01-07,205.00206054195363,198.0
Z037,2025-01-08,378.51176559423754,
Z037,2025-01-09,119.68782645334527,173.0
Z037,2025-01-10,264.82354961828935,40.0
Z037,2025-01-11,277.25988021853436,101.0
Z037,2025-01-12,295.8184371331672,198.0
Z037,2025-01-13,176.69986699954433,
Z037,2025-01-14,209.36992825595934,130.0
Z037,2025-01-15,353.1041588994933,111.0
Z037,2025-01-16,158.48283069104795,31.0
Z037,2025-01-17,348.0603541520086,158.0
Z037,2025-01-18,268.7966268708227,174.0
Z037,2025-01-19,328.6562533582246,42.0
Z037,2025-01-20,314.08220987904144,180.0
Z037,2025-01-21,162.2534486154637,111.0
Z037,2025-01-22,270.64382093016184,185.0
Z037,2025-01-23,360.31694584152774,
Z037,2025-01-24,229.63487104057882,142.0
Z037,2025-01-25,389.97723106699505,176.0
Z037,2025-01-26,235.6645300305154,53.0
Z037,2025-01-27,142.83569100036541,144.0
Z037,2025-01-28,216.83040402330198,76.0
Z037,2025-01-29,385.51072191716116,22.0
Z037,2025-01-30,195.91625480195626,25.0
Z037,2025-01-31,360.42944796011886,67.0
Z037,2025-02-01,364.37520450456697,121.0
Z037,2025-02-02,205.05595729958833,139.0
Z037,2025-02-03,124.97729741518964,32.0
Z037,2025-02-04,317.3673727476455,55.0
Z037,2025-02-05,193.45368970419582,89.0
Z037,2025-02-06,334.8770842772717,52.0
Z037,2025-02-07,232.79645447812993,124.0
Z037,2025-02-08,245.58002270278647,
Z037,2025-02-09,333.37282202456106,74.0
Z037,2025-02-10,214.70899931848837,126.0
Z037,2025-02-11,232.93820359687436,160.0
Z037,2025-02-12,212.85714063088665,70.0
Z037,2025-02-13,210.20215458318398,111.0
Z037,2025-02-14,257.7839730704378,72.0
Z037,2025-02-15,342.6398333503452,55.0
Z037,2025-02-16,208.53049357676974,152.0
Z037,2025-02-17,257.276416161321,138.0
Z037,2025-02-18,301.2181976327803,44.0
Z037,2025-02-19,180.8318338910965,100.0
Z037,2025-02-20,183.25684147071777,56.0
Z037,2025-02-21,380.02393810703643,
Z037,2025-02-22,317.06037199932655,54.0
Z037,2025-02-23,273.15600286699265,126.0
Z037,2025-02-24,294.31601632618356,181.0
Z037,2025-02-25,108.78983293102551,73.0
Z037,2025-02-26,,193.0
Z037,2025-02-27,252.85266196726056,25.0
Z037,2025-02-28,263.72490393383066,148.0
Z037,2025-03-01,207.82714804924512,53.0
Z037,2025-03-02,124.44216931388257,75.0
Z037,2025-03-03,158.00177008361567,116.0
Z037,2025-03-04,385.22341396380153,45.0
Z037,2025-03-05,222.6098686812802,189.0
Z037,2025-03-06,240.00494674925926,
Z037,2025-03-07,115.8129369560317,57.0
Z037,2025-03-08,111.26986886319418,
Z037,2025-03-09,315.1544341140273,78.0
Z037,2025-03-10,261.42839923633335,146.0
Z037,2025-03-11,252.61179526488002,43.0
Z037,2025-03-12,172.9373591268006,130.0
Z037,2025-03-13,323.42521948897667,40.0
Z037,2025-03-14,150.47097373254758,79.0
Z037,2025-03-15,156.980423098306,109.0
Z037,2025-03-16,238.21365140448265,167.0
Z037,2025-03-17,185.88395863358227,25.0
Z037,2025-03-18,174.23889436994392,29.0
Z037,2025-03-19,293.5712933659995,159.0
Z037,2025-03-20,,116.0
Z037,2025-03-21,347.35512093997875,169.0
Z037,2025-03-22,225.31257009189278,99.0
Z037,2025-03-23,,36.0
Z037,2025-03-24,182.0999154764373,
Z037,2025-03-25,394.00163895904507,159.0
Z037,2025-03-26,278.87757256981064,
Z037,2025-03-27,312.92112544030607,59.0
Z037,2025-03-28,102.20734888762436,170.0
Z037,2025-03-29,255.46171965475625,187.0
Z037,2025-03-30,111.25859725954093,93.0
Z037,2025-03-31,270.76906362743443,93.0
Z038,2025-01-01,376.2312548908226,69.0
Z038,2025-01-02,390.5257391501224,29.0
Z038,2025-01-03,262.16580261667724,
Z038,2025-01-04,237.4614415756648,113.0
Z038,2025-01-05,383.5051282745482,151.0
Z038,2025-01-06,302.08294959900854,148.0
Z038,2025-01-07,119.46978386152284,62.0
Z038,2025-01-08,239.71767330024926,102.0
Z038,2025-01-09,172.07350553929118,152.0
Z038,2025-01-10,240.94129643460448,
Z038,2025-01-11,236.63967160190853,53.0
Z038,2025-01-12,274.64344084442257,43.0
Z038,2025-01-13,207.03114710477536,161.0
Z038,2025-01-14,149.28113483677842,60.0
Z038,2025-01-15,251.11583037698688,189.0
Z038,2025-01-16,349.06086530372863,32.0
Z038,2025-01-17,,
Z038,2025-01-18,201.51035977756476,193.0
Z038,2025-01-19,380.65690682765717,181.0
Z038,2025-01-20,373.66227137475465,151.0
Z038,2025-01-21,162.80451981522964,47.0
Z038,2025-01-22,111.82527553610889,102.0
Z038,2025-01-23,322.39261250522867,148.0
Z038,2025-01-24,348.283078404746,183.0
Z038,2025-01-25,390.35936978540656,126.0
Z038,2025-01-26,366.95091822649323,32.0
Z038,2025-01-27,280.1604304619244,133.0
Z038,2025-01-28,259.0157017637142,125.0
Z038,2025-01-29,108.35231537877588,24.0
Z038,2025-01-30,173.99693405343334,116.0
Z038,2025-01-31,237.88442551987794,33.0
Z038,2025-02-01,288.55117002507035,99.0
Z038,2025-02-02,267.17554999552317,139.0
Z038,2025-02-03,322.79079690450715,179.0
Z038,2025-02-04,,197.0
Z038,2025-02-05,269.48578229574196,
Z038,2025-02-06,126.44267301723764,54.0
Z038,2025-02-07,224.0996570749621,22.0
Z038,2025-02-08,325.0482498863803,23.0
Z038,2025-02-09,308.0202560287132,154.0
Z038,2025-02-10,397.1928211516537,150.0
Z038,2025-02-11,183.3673377963268,100.0
Z038,2025-02-12,249.45678975219374,130.0
Z038,2025-02-13,,78.0
Z038,2025-02-14,232.18093421775242,93.0
Z038,2025-02-15,357.08503896081646,
Z038,2025-02-16,305.262722556546,175.0
Z038,2025-02-17,364.7323574042745,78.0
Z038,2025-02-18,161.05333249956595,137.0
Z038,2025-02-19,362.0083353524314,157.0
Z038,2025-02-20,117.92868225351532,122.0
Z038,2025-02-21,366.57978413114574,150.0
Z038,2025-02-22,198.72213383821838,
Z038,2025-02-23,194.37629002421994,
Z038,2025-02-24,253.62657300959918,118.0
Z038,2025-02-25,382.20705631696956,160.0
Z038,2025-02-26,114.3344094044216,187.0
Z038,2025-02-27,205.6692925212236,
Z038,2025-02-28,,81.0
Z038,2025-03-01,218.81634323064003,
Z038,2025-03-02,159.7470692791201,29.0
Z038,2025-03-03,227.43825439942353,106.0
Z038,2025-03-04,215.66575044750078,30.0
Z038,2025-03-05,374.62486044001105,81.0
Z038,2025-03-06,328.58031272292914,96.0
Z038,2025-03-07,251.5346667232019,123.0
Z038,2025-03-08,396.51117001647134,75.0
Z038,2025-03-09,239.583259382777,129.0
Z038,2025-03-10,117.47134924608257,68.0
Z038,2025-03-11,178.68229654449547,35.0
Z038,2025-03-12,230.8211440657938,92.0
Z038,2025-03-13,147.07078724383604,135.0
Z038,2025-03-14,384.2695378972129,112.0
Z038,2025-03-15,330.05466934533194,156.0
Z038,2025-03-16,180.4861601283318,52.0
Z038,2025-03-17,277.24136005537474,107.0
Z038,2025-03-18,316.4347471328716,182.0
Z038,2025-03-19,382.3836786720394,58.0
Z038,2025-03-20,364.4906047526232,133.0
Z038,2025-03-21,254.5576678414641,96.0
Z038,2025-03-22,332.3957859379053,106.0
Z038,2025-03-23,268.64342614827547,172.0
Z038,2025-03-24,265.81116701366204,133.0
Z038,2025-03-25,134.42258750145757,75.0
Z038,2025-03-26,137.84129740484562,195.0
Z038,2025-03-27,258.8600845067372,157.0
Z038,2025-03-28,180.658463493702,60.0
Z038,2025-03-29,106.31107073814059,123.0
Z038,2025-03-30,316.8517611700637,118.0
Z038,2025-03-31,109.74597900704948,78.0
Z039,2025-01-01,278.5830523312163,175.0
Z039,2025-01-02,261.7581382381943,141.0
Z039,2025-01-03,,139.0
Z039,2025-01-04,245.2639418042925,
Z039,2025-01-05,119.0804309133392,85.0
Z039,2025-01-06,265.5063903419385,198.0
Z039,2025-01-07,352.32885118483046,81.0
Z039,2025-01-08,399.054785284432,177.0
Z039,2025-01-09,229.10295210672174,59.0
Z039,2025-01-10,196.08962274902274,59.0
Z039,2025-01-11,371.99598908559966,121.0
Z039,2025-01-12,157.37263872283643,34.0
Z039,2025-01-13,284.628674509878,143.0
Z039,2025-01-14,221.7143272542843,150.0
Z039,2025-01-15,112.32470948666659,43.0
Z039,2025-01-16,204.18654229170932,188.0
Z039,2025-01-17,179.56855675080237,67.0
Z039,2025-01-18,305.8273461830461,67.0
Z039,2025-01-19,384.63714930757544,66.0
Z039,2025-01-20,180.41415621359133,124.0
Z039,2025-01-21,343.43978174550455,132.0
Z039,2025-01-22,116.60794508152286,27.0
Z039,2025-01-23,261.43630301194395,37.0
Z039,2025-01-24,121.16501911296837,127.0
Z039,2025-01-25,380.2098973391918,
Z039,2025-01-26,329.90538416721705,170.0
Z039,2025-01-27,297.38497336137766,84.0
Z039,2025-01-28,347.1689144873993,128.0
Z039,2025-01-29,294.25593867104897,65.0
Z039,2025-01-30,,85.0
Z039,2025-01-31,314.18738435943146,99.0
Z039,2025-02-01,377.397582874674,169.0
Z039,2025-02-02,255.1395676031914,159.0
Z039,2025-02-03,135.1193238945588,166.0
Z039,2025-02-04,258.45331642690513,169.0
Z039,2025-02-05,138.06184841892798,125.0
Z039,2025-02-06,277.7480437529215,145.0
Z039,2025-02-07,244.7479181582989,198.0
Z039,2025-02-08,286.7726193498345,195.0
Z039,2025-02-09,103.01409431644947,164.0
Z039,2025-02-10,158.45214749660923,32.0
Z039,2025-02-11,247.39912957363927,47.0
Z039,2025-02-12,385.1510684767405,142.0
Z039,2025-02-13,215.08271210654752,
Z039,2025-02-14,227.3116078160904,24.0
Z039,2025-02-15,314.40882670198664,119.0
Z039,2025-02-16,281.1378271858354,162.0
Z039,2025-02-17,189.67784502949996,
Z039,2025-02-18,223.24491867022834,63.0
Z039,2025-02-19,165.30993965716974,138.0
Z039,2025-02-20,389.8064377390626,65.0
Z039,2025-02-21,139.1903144672079,
Z039,2025-02-22,211.55103536992584,87.0
